product_id,product_name,category,subcategory,brand,cost_price,selling_price,discount_percent,discounted_price,currency,stock_quantity,in_stock,low_stock_alert,avg_rating,num_ratings,num_reviews,weight_kg,dimensions,condition,warranty_months,manufacturer,country_of_origin,product_added_date,last_updated_date,is_featured,is_bestseller,free_shipping,returnable,return_window_days,tags,sku,barcode,supplier_id,reorder_level,max_order_quantity
PROD-43315,Hot Wheels Reduced stable moderator Dolls,toys,dolls,Hot Wheels,3538,4445.31,15,3778.51,INR,338,True,False,,0,0,12.14,63x29x25 cm,used,0,Hot Wheels,Aruba,2024-09-11,2024-10-29,True,False,True,False,0,"toys,dolls,Hot Wheels,on_sale",SKU-732928,4204394070168,SUP-5055,10,5
PROD-45405,Adidas Switchable encompassing protocol Accessories,clothing,accessories,Adidas,5903,9673.22,0,9673.22,INR,220,True,False,4.6,2251,229,7.61,38x58x11 cm,new,0,Adidas,Timor-Leste,2025-07-26,2025-08-17,False,True,True,True,30,"clothing,accessories,Adidas,bestseller,new_arrival",SKU-717429,5104636815795,SUP-9021,10,5
PROD-79331,Lakme Public-key background contingency Personal Care,beauty,personal_care,Lakme,4668,6613.82,0,6613.82,INR,212,True,False,3.7,4365,918,17.65,61x71x42 cm,new,0,Lakme,Congo,2025-11-20,2026-02-15,True,False,True,True,30,"beauty,personal_care,Lakme,new_arrival",SKU-789504,8780038457626,SUP-3070,10,10
PROD-59650,Tanishq Ameliorated grid-enabled software Earrings,jewelry,earrings,Tanishq,482527,859059.91,30,601341.94,INR,264,True,False,5.0,3849,771,5.59,64x76x50 cm,refurbished,0,Tanishq,Guinea,2025-04-09,2025-05-18,True,True,True,False,0,"jewelry,earrings,Tanishq,on_sale,bestseller",SKU-420509,5438404608433,SUP-7660,10,20
PROD-21814,Zara Distributed global infrastructure Mens Wear,clothing,mens_wear,Zara,1067,1421.34,0,1421.34,INR,302,True,False,4.9,4177,1196,2.81,73x75x48 cm,used,0,Zara,Palestinian Territory,2024-06-02,2024-08-30,True,True,True,False,0,"clothing,mens_wear,Zara,bestseller",SKU-525167,2168936392649,SUP-1227,10,100
PROD-34927,Lenovo Robust full-range knowledge user Smartwatches,electronics,smartwatches,Lenovo,145070,261087.46,0,261087.46,INR,71,True,False,,0,0,13.52,77x38x16 cm,new,6,Lenovo,Mauritius,2024-06-21,2024-08-05,True,False,True,True,30,"electronics,smartwatches,Lenovo,new_arrival",SKU-543256,2329832482623,SUP-9118,10,50
PROD-32345,Lakme Streamlined non-volatile complexity Skincare,beauty,skincare,Lakme,2196,4096.38,20,3277.1,INR,28,True,False,3.0,4669,834,18.47,92x75x7 cm,refurbished,0,Lakme,Ghana,2024-03-07,2024-05-08,True,False,True,False,0,"beauty,skincare,Lakme,on_sale",SKU-473024,1881252056644,SUP-1096,10,100
PROD-70339,Lakme Organic value-added productivity Haircare,beauty,haircare,Lakme,1027,1236.63,20,989.3,INR,0,False,False,3.4,4344,881,3.16,25x72x5 cm,new,0,Lakme,Venezuela,2024-01-27,2024-02-28,True,False,True,True,30,"beauty,haircare,Lakme,on_sale,new_arrival",SKU-593563,4231220994992,SUP-7477,10,20
PROD-49227,Maybelline Seamless discrete policy Fragrance,beauty,fragrance,Maybelline,4544,8402.92,0,8402.92,INR,8,True,True,3.0,1635,199,5.77,27x60x31 cm,new,0,Maybelline,Djibouti,2025-10-28,2025-11-17,True,False,True,True,30,"beauty,fragrance,Maybelline,new_arrival",SKU-602577,3051728975269,SUP-5354,10,5
PROD-65193,Amul Pre-emptive methodical challenge Frozen,grocery,frozen,Amul,1688,2946.22,0,2946.22,INR,421,True,False,,0,0,7.84,24x23x6 cm,new,0,Amul,Central African Republic,2024-12-12,2025-02-14,True,False,True,True,30,"grocery,frozen,Amul,new_arrival",SKU-904661,3306046333124,SUP-4874,10,5
PROD-98907,Dove Organic reciprocal matrix Fragrance,beauty,fragrance,Dove,215,332.7,0,332.7,INR,15,True,False,4.5,1540,230,15.36,43x99x20 cm,new,0,Dove,Portugal,2024-09-16,2024-10-11,False,True,False,True,30,"beauty,fragrance,Dove,bestseller,new_arrival",SKU-840777,5736609656991,SUP-2688,10,100
PROD-90098,Godrej Right-sized national moderator Kitchen,home,kitchen,Godrej,41716,71233.48,0,71233.48,INR,35,True,False,3.3,154,34,1.91,16x58x31 cm,new,6,Godrej,Norway,2025-04-16,2025-05-29,False,False,True,True,30,"home,kitchen,Godrej,new_arrival",SKU-602472,0817703886080,SUP-2005,10,100
PROD-65977,Samsung Networked multi-state task-force Tablets,electronics,tablets,Samsung,75581,112680.76,20,90144.61,INR,213,True,False,3.0,2644,376,9.49,87x22x32 cm,new,24,Samsung,Norfolk Island,2024-11-22,2025-01-03,False,False,True,True,30,"electronics,tablets,Samsung,on_sale,new_arrival",SKU-216946,0347644726492,SUP-2587,10,5
PROD-99517,Michelin Business-focused system-worthy model Accessories,automotive,accessories,Michelin,24130,43265.9,5,41102.6,INR,43,True,False,3.4,3156,370,2.22,90x87x12 cm,new,6,Michelin,United Kingdom,2025-05-16,2025-08-14,False,False,True,True,30,"automotive,accessories,Michelin,on_sale,new_arrival",SKU-203428,2771812982669,SUP-2226,10,100
PROD-91134,Garnier Inverse local algorithm Haircare,beauty,haircare,Garnier,4034,8034.58,0,8034.58,INR,3,True,True,3.5,4600,1357,17.91,67x90x50 cm,new,0,Garnier,Christmas Island,2024-09-09,2024-09-17,False,False,True,True,30,"beauty,haircare,Garnier,new_arrival",SKU-539357,7937145211172,SUP-9581,10,100
PROD-12867,Pepperfry Sharable high-level artificial intelligence Storage,home,storage,Pepperfry,46159,91117.38,0,91117.38,INR,456,True,False,4.6,4065,963,17.42,19x31x33 cm,new,24,Pepperfry,Malta,2024-05-03,2024-06-21,False,True,True,True,30,"home,storage,Pepperfry,bestseller,new_arrival",SKU-736714,6892686025927,SUP-5448,10,10
PROD-34125,LG Diverse client-server conglomeration Laptops,electronics,laptops,LG,7322,13936.14,15,11845.72,INR,412,True,False,4.7,2437,588,11.09,31x38x7 cm,new,12,LG,Seychelles,2025-10-20,2026-01-09,True,True,True,True,30,"electronics,laptops,LG,on_sale,bestseller,new_arrival",SKU-391248,0644742123094,SUP-3178,10,20
PROD-16752,Decathlon Virtual eco-centric access Outdoor,sports,outdoor,Decathlon,4307,5173.22,5,4914.56,INR,10,True,False,4.1,1104,200,12.27,51x17x45 cm,new,0,Decathlon,Kuwait,2024-11-30,2024-12-28,False,False,True,True,30,"sports,outdoor,Decathlon,on_sale,new_arrival",SKU-285320,7780973397767,SUP-5194,10,5
PROD-80436,PC Jeweller Organic attitude-oriented policy Rings,jewelry,rings,PC Jeweller,496796,856009.2,20,684807.36,INR,155,True,False,3.5,4774,1078,17.18,60x29x33 cm,new,0,PC Jeweller,Netherlands Antilles,2024-09-11,2024-10-28,True,False,True,True,30,"jewelry,rings,PC Jeweller,on_sale,new_arrival",SKU-602275,0384983022052,SUP-2535,10,50
PROD-33791,Britannia Automated client-server alliance Snacks,grocery,snacks,Britannia,436,721.9,20,577.52,INR,28,True,False,,0,0,16.37,97x87x17 cm,new,0,Britannia,Papua New Guinea,2025-09-17,2025-11-10,True,False,True,True,30,"grocery,snacks,Britannia,on_sale,new_arrival",SKU-577127,9945101622496,SUP-7594,10,5
PROD-79045,Godrej Switchable system-worthy standardization Furniture,home,furniture,Godrej,7035,10568.68,0,10568.68,INR,12,True,False,3.3,4922,505,19.33,23x79x26 cm,refurbished,0,Godrej,Nepal,2025-05-06,2025-05-23,False,False,True,False,0,"home,furniture,Godrej",SKU-896573,9827950145565,SUP-8279,10,10
PROD-50289,Maybelline Cloned well-modulated interface Fragrance,beauty,fragrance,Maybelline,2147,2672.37,10,2405.13,INR,60,True,False,3.6,4200,1164,8.36,10x38x6 cm,new,0,Maybelline,Tajikistan,2024-10-31,2024-11-18,False,False,True,True,30,"beauty,fragrance,Maybelline,on_sale,new_arrival",SKU-787199,8147214586837,SUP-5699,10,10
PROD-99707,Fisher Price Total demand-driven pricing structure Action Figures,toys,action_figures,Fisher Price,2978,5934.01,0,5934.01,INR,89,True,False,4.8,704,196,12.13,32x64x38 cm,new,0,Fisher Price,Azerbaijan,2025-05-28,2025-08-22,False,True,True,True,30,"toys,action_figures,Fisher Price,bestseller,new_arrival",SKU-257517,1981794695483,SUP-5940,10,100
PROD-47618,Lakme Re-engineered regional help-desk Skincare,beauty,skincare,Lakme,4239,7330.86,20,5864.69,INR,491,True,False,4.3,2633,341,8.99,71x18x12 cm,new,0,Lakme,Vanuatu,2025-02-17,2025-03-07,True,False,True,True,30,"beauty,skincare,Lakme,on_sale,new_arrival",SKU-438746,2997877293438,SUP-3089,10,10
PROD-60465,Nivea Adaptive bottom-line algorithm Haircare,beauty,haircare,Nivea,3622,5740.98,30,4018.69,INR,10,True,False,,0,0,18.44,59x63x40 cm,new,0,Nivea,Lao People's Democratic Republic,2024-06-01,2024-08-03,True,False,True,True,30,"beauty,haircare,Nivea,on_sale,new_arrival",SKU-503310,1396605583031,SUP-2369,10,100
PROD-65291,3M Team-oriented executive extranet Electronics,automotive,electronics,3M,46577,59143.48,5,56186.31,INR,235,True,False,,0,0,18.43,17x54x28 cm,new,6,3M,Somalia,2025-02-01,2025-03-31,True,False,True,True,30,"automotive,electronics,3M,on_sale,new_arrival",SKU-975825,1448850155690,SUP-7898,10,10
PROD-37621,Cosco Seamless 4thgeneration conglomeration Fitness,sports,fitness,Cosco,5015,6488.35,10,5839.52,INR,0,False,False,,0,0,7.5,99x23x47 cm,new,0,Cosco,Congo,2024-07-29,2024-10-13,True,False,True,True,30,"sports,fitness,Cosco,on_sale,new_arrival",SKU-131652,5577027278576,SUP-3406,10,20
PROD-28517,Adidas Open-source value-added approach Womens Wear,clothing,womens_wear,Adidas,402,665.45,15,565.63,INR,290,True,False,4.4,2463,477,14.48,66x92x49 cm,new,0,Adidas,Syrian Arab Republic,2025-08-08,2025-08-27,True,False,True,True,30,"clothing,womens_wear,Adidas,on_sale,new_arrival",SKU-773662,8495880395513,SUP-1526,10,100
PROD-32751,Bosch Distributed even-keeled algorithm Accessories,automotive,accessories,Bosch,26477,49409.9,10,44468.91,INR,414,True,False,,0,0,10.09,100x39x32 cm,refurbished,12,Bosch,Guadeloupe,2025-08-27,2025-11-01,False,False,True,False,0,"automotive,accessories,Bosch,on_sale",SKU-231211,6829962914507,SUP-4471,10,50
PROD-91139,Lenovo Future-proofed incremental array Laptops,electronics,laptops,Lenovo,53154,98760.34,30,69132.24,INR,468,True,False,4.3,3328,883,3.38,57x92x32 cm,new,0,Lenovo,Luxembourg,2025-08-15,2025-08-24,False,False,True,True,30,"electronics,laptops,Lenovo,on_sale,new_arrival",SKU-732490,3574384215031,SUP-6496,10,5
PROD-41395,Scholastic Cross-group leadingedge middleware Non Fiction,books,non_fiction,Scholastic,318,398.22,10,358.4,INR,22,True,False,,0,0,4.88,20x82x41 cm,new,0,Scholastic,Anguilla,2024-07-22,2024-07-27,True,False,False,True,30,"books,non_fiction,Scholastic,on_sale,new_arrival",SKU-429861,7823578452186,SUP-2527,10,20
PROD-11111,Nivea Synergistic clear-thinking database Haircare,beauty,haircare,Nivea,4247,5758.54,15,4894.76,INR,409,True,False,4.8,4135,497,16.17,29x13x42 cm,new,0,Nivea,Saint Kitts and Nevis,2024-07-29,2024-10-12,True,True,True,True,30,"beauty,haircare,Nivea,on_sale,bestseller,new_arrival",SKU-404212,0768104091576,SUP-3641,10,10
PROD-99440,HUL Balanced bi-directional model Staples,grocery,staples,HUL,241,472.9,0,472.9,INR,443,True,False,,0,0,10.08,87x93x38 cm,refurbished,0,HUL,Seychelles,2024-12-15,2025-02-10,True,False,False,False,0,"grocery,staples,HUL",SKU-455488,4094353344856,SUP-5765,10,20
PROD-91719,Fisher Price Visionary leadingedge secured line Action Figures,toys,action_figures,Fisher Price,4117,5628.17,10,5065.35,INR,340,True,False,4.6,1178,298,6.26,21x73x11 cm,new,0,Fisher Price,British Indian Ocean Territory (Chagos Archipelago),2025-06-09,2025-07-16,True,True,True,True,30,"toys,action_figures,Fisher Price,on_sale,bestseller,new_arrival",SKU-171472,4224109881384,SUP-5589,10,100
PROD-57622,Loreal Monitored neutral functionalities Skincare,beauty,skincare,Loreal,1617,2859.7,5,2716.71,INR,440,True,False,3.3,1025,301,9.82,56x46x30 cm,new,0,Loreal,Faroe Islands,2024-03-05,2024-05-31,True,False,True,True,30,"beauty,skincare,Loreal,on_sale,new_arrival",SKU-562241,2493214958706,SUP-7008,10,100
PROD-91871,Loreal De-engineered 4thgeneration leverage Haircare,beauty,haircare,Loreal,3534,5671.2,0,5671.2,INR,1,True,True,4.4,4604,467,17.08,47x58x15 cm,new,0,Loreal,United Kingdom,2025-09-16,2025-10-14,False,False,True,True,30,"beauty,haircare,Loreal,new_arrival",SKU-584734,0160166299790,SUP-2531,10,20
PROD-71063,Amul Multi-channeled fault-tolerant groupware Frozen,grocery,frozen,Amul,273,346.34,15,294.39,INR,37,True,False,3.7,4960,978,14.08,70x24x22 cm,new,0,Amul,Svalbard & Jan Mayen Islands,2024-05-20,2024-06-08,False,False,False,True,30,"grocery,frozen,Amul,on_sale,new_arrival",SKU-252582,3817921717477,SUP-4497,10,20
PROD-84475,Lenovo Phased discrete definition Cameras,electronics,cameras,Lenovo,21357,41628.38,5,39546.96,INR,7,True,True,,0,0,19.06,97x64x22 cm,new,6,Lenovo,Cambodia,2025-09-05,2025-09-23,True,False,True,True,30,"electronics,cameras,Lenovo,on_sale,new_arrival",SKU-387210,9456255770174,SUP-7636,10,5
PROD-49103,ITC Customizable grid-enabled matrices Dairy,grocery,dairy,ITC,488,847.03,0,847.03,INR,15,True,False,3.3,2871,827,9.68,78x98x15 cm,used,0,ITC,Kyrgyz Republic,2024-09-08,2024-10-23,False,False,True,False,0,"grocery,dairy,ITC",SKU-962994,2459928161580,SUP-1162,10,100
PROD-88266,Cosco Streamlined asynchronous utilization Fitness,sports,fitness,Cosco,22387,37224.91,0,37224.91,INR,127,True,False,,0,0,10.04,50x24x48 cm,new,0,Cosco,Gabon,2024-06-14,2024-06-14,False,False,True,True,30,"sports,fitness,Cosco,new_arrival",SKU-972950,8769639382766,SUP-3059,10,50
PROD-93744,Tanishq Cloned global database Rings,jewelry,rings,Tanishq,115621,207720.76,0,207720.76,INR,20,True,False,4.9,4735,1377,7.47,56x12x24 cm,refurbished,0,Tanishq,Suriname,2024-07-03,2024-07-18,False,True,True,False,0,"jewelry,rings,Tanishq,bestseller",SKU-780433,9669583219714,SUP-8471,10,50
PROD-63790,Dove Reverse-engineered radical Local Area Network Haircare,beauty,haircare,Dove,3638,5888.23,15,5005.0,INR,21,True,False,4.2,4456,834,5.77,94x98x48 cm,new,0,Dove,Greece,2025-02-12,2025-05-12,True,False,True,True,30,"beauty,haircare,Dove,on_sale,new_arrival",SKU-191876,8172461919657,SUP-2700,10,5
PROD-95147,Lenovo Proactive secondary protocol Cameras,electronics,cameras,Lenovo,32177,51390.66,15,43682.06,INR,16,True,False,3.1,2384,644,4.32,68x80x29 cm,new,24,Lenovo,Bahamas,2025-07-25,2025-09-07,False,False,True,True,30,"electronics,cameras,Lenovo,on_sale,new_arrival",SKU-532993,1329022784699,SUP-7484,10,5
PROD-59105,Reebok Re-engineered local customer loyalty Team Sports,sports,team_sports,Reebok,9269,17645.26,0,17645.26,INR,52,True,False,3.0,1266,326,16.83,76x86x25 cm,new,0,Reebok,Costa Rica,2024-04-23,2024-06-17,True,False,True,True,30,"sports,team_sports,Reebok,new_arrival",SKU-682735,5494651909860,SUP-7412,10,10
PROD-90775,Hot Wheels De-engineered explicit approach Action Figures,toys,action_figures,Hot Wheels,7230,9421.39,10,8479.25,INR,212,True,False,3.2,1044,209,12.67,60x90x21 cm,new,0,Hot Wheels,Heard Island and McDonald Islands,2025-06-20,2025-07-31,True,False,True,True,30,"toys,action_figures,Hot Wheels,on_sale,new_arrival",SKU-197784,8008514036968,SUP-2528,10,5
PROD-67333,Sony Self-enabling foreground structure Smartwatches,electronics,smartwatches,Sony,12292,20828.54,10,18745.69,INR,0,False,False,5.0,2943,404,13.09,38x48x17 cm,new,6,Sony,Hong Kong,2024-11-07,2024-12-10,True,True,True,True,30,"electronics,smartwatches,Sony,on_sale,bestseller,new_arrival",SKU-388321,6668327238656,SUP-2359,10,10
PROD-92239,Samsung Operative coherent forecast Smartwatches,electronics,smartwatches,Samsung,34080,53413.66,10,48072.29,INR,19,True,False,3.2,2970,839,4.24,22x72x6 cm,new,24,Samsung,Tunisia,2024-02-28,2024-03-08,True,False,True,True,30,"electronics,smartwatches,Samsung,on_sale,new_arrival",SKU-820724,2201027621263,SUP-7879,10,50
PROD-51102,Britannia Persevering zero tolerance standardization Snacks,grocery,snacks,Britannia,661,798.56,0,798.56,INR,360,True,False,3.7,2850,560,12.32,79x10x15 cm,new,0,Britannia,Netherlands,2025-03-14,2025-03-29,True,False,True,True,30,"grocery,snacks,Britannia,new_arrival",SKU-735553,6927868765329,SUP-1484,10,100
PROD-13019,3M Optimized real-time ability Electronics,automotive,electronics,3M,14675,27787.1,0,27787.1,INR,4,True,True,4.4,1046,160,9.68,21x54x50 cm,new,12,3M,Morocco,2024-08-08,2024-10-10,False,False,True,True,30,"automotive,electronics,3M,new_arrival",SKU-637559,7384689500970,SUP-7552,10,10
PROD-42780,Pepperfry Triple-buffered holistic budgetary management Kitchen,home,kitchen,Pepperfry,26244,33653.09,15,28605.13,INR,134,True,False,,0,0,9.81,67x64x43 cm,new,12,Pepperfry,Mozambique,2024-03-02,2024-03-15,False,False,True,True,30,"home,kitchen,Pepperfry,on_sale,new_arrival",SKU-550167,7128478189133,SUP-4272,10,100
PROD-56257,Nivea Phased responsive support Skincare,beauty,skincare,Nivea,1520,2905.57,30,2033.9,INR,47,True,False,,0,0,12.94,77x55x30 cm,new,0,Nivea,Panama,2025-05-29,2025-07-09,False,False,True,True,30,"beauty,skincare,Nivea,on_sale,new_arrival",SKU-929314,1894905807784,SUP-4046,10,20
PROD-42154,Levis Phased object-oriented superstructure Womens Wear,clothing,womens_wear,Levis,3347,4404.76,5,4184.52,INR,0,False,False,3.9,2644,739,11.28,59x46x43 cm,new,0,Levis,Greenland,2025-04-21,2025-05-04,False,False,True,True,30,"clothing,womens_wear,Levis,on_sale,new_arrival",SKU-851058,6544209494078,SUP-2225,10,100
PROD-94707,Hasbro Reduced composite orchestration Games,toys,games,Hasbro,13526,19695.17,0,19695.17,INR,73,True,False,3.2,1411,310,11.86,40x83x6 cm,new,0,Hasbro,Austria,2024-02-09,2024-04-22,True,False,True,True,30,"toys,games,Hasbro,new_arrival",SKU-584202,4904712814428,SUP-5659,10,10
PROD-62797,Xiaomi Seamless even-keeled focus group Cameras,electronics,cameras,Xiaomi,15255,22423.51,0,22423.51,INR,474,True,False,3.5,2842,511,11.17,50x73x44 cm,new,12,Xiaomi,Togo,2023-12-17,2024-02-13,False,False,True,True,30,"electronics,cameras,Xiaomi,new_arrival",SKU-989897,4019292752432,SUP-2989,10,20
PROD-90999,Zara Pre-emptive contextually-based website Mens Wear,clothing,mens_wear,Zara,691,1285.51,0,1285.51,INR,6,True,True,4.8,3031,797,10.8,10x98x8 cm,new,0,Zara,Marshall Islands,2025-10-16,2025-10-30,True,True,True,True,30,"clothing,mens_wear,Zara,bestseller,new_arrival",SKU-419071,0512927663720,SUP-2229,10,20
PROD-53165,Kalyan Expanded object-oriented superstructure Bracelets,jewelry,bracelets,Kalyan,367301,490813.64,0,490813.64,INR,17,True,False,4.2,3395,771,13.4,76x77x20 cm,new,0,Kalyan,Tajikistan,2024-01-22,2024-03-24,False,False,True,True,30,"jewelry,bracelets,Kalyan,new_arrival",SKU-437548,5041027674787,SUP-8908,10,10
PROD-22032,Penguin Focused homogeneous software Textbooks,books,textbooks,Penguin,822,1353.68,20,1082.94,INR,88,True,False,3.0,1780,344,7.76,72x23x26 cm,new,0,Penguin,Romania,2024-04-04,2024-06-10,False,False,True,True,30,"books,textbooks,Penguin,on_sale,new_arrival",SKU-897429,6742860476581,SUP-6108,10,50
PROD-95890,IKEA Synergized 6thgeneration attitude Storage,home,storage,IKEA,9023,12406.88,5,11786.54,INR,49,True,False,3.1,3475,461,6.21,83x92x11 cm,new,0,IKEA,United States Virgin Islands,2025-08-09,2025-09-08,True,False,True,True,30,"home,storage,IKEA,on_sale,new_arrival",SKU-583232,8569454414969,SUP-4064,10,20
PROD-13746,Amul Persistent zero administration service-desk Frozen,grocery,frozen,Amul,770,1087.6,20,870.08,INR,32,True,False,3.9,2743,303,5.52,22x16x46 cm,new,0,Amul,San Marino,2024-09-23,2024-10-17,False,False,True,True,30,"grocery,frozen,Amul,on_sale,new_arrival",SKU-298652,3938525800102,SUP-7597,10,10
PROD-87863,Scholastic Open-source bandwidth-monitored moderator Magazines,books,magazines,Scholastic,1110,1792.53,0,1792.53,INR,25,True,False,3.1,2190,323,10.69,45x38x44 cm,new,0,Scholastic,Bosnia and Herzegovina,2024-10-11,2024-11-30,False,False,True,True,30,"books,magazines,Scholastic,new_arrival",SKU-206225,7534430091091,SUP-4602,10,20
PROD-74903,Adidas Switchable didactic policy Outdoor,sports,outdoor,Adidas,11891,20327.89,15,17278.71,INR,5,True,True,,0,0,12.48,49x98x20 cm,new,0,Adidas,Northern Mariana Islands,2024-01-02,2024-01-10,True,False,True,True,30,"sports,outdoor,Adidas,on_sale,new_arrival",SKU-296444,1119269212440,SUP-6442,10,50
PROD-28590,OnePlus Persistent stable archive Smartwatches,electronics,smartwatches,OnePlus,117177,171927.17,0,171927.17,INR,137,True,False,,0,0,11.92,70x84x5 cm,new,6,OnePlus,Northern Mariana Islands,2024-08-03,2024-08-17,True,False,True,True,30,"electronics,smartwatches,OnePlus,new_arrival",SKU-958706,7465421406658,SUP-1284,10,100
PROD-99135,Scholastic Centralized empowering firmware Non Fiction,books,non_fiction,Scholastic,1130,1507.24,0,1507.24,INR,205,True,False,4.0,2883,859,5.22,72x42x28 cm,new,0,Scholastic,Christmas Island,2024-12-03,2025-01-10,False,False,True,True,30,"books,non_fiction,Scholastic,new_arrival",SKU-642985,7173962712861,SUP-8935,10,5
PROD-45381,3M Extended reciprocal project Parts,automotive,parts,3M,27390,51630.49,10,46467.44,INR,0,False,False,4.4,3538,608,14.91,34x58x45 cm,new,12,3M,Botswana,2024-02-27,2024-05-23,False,False,True,True,30,"automotive,parts,3M,on_sale,new_arrival",SKU-652501,7410119470725,SUP-3866,10,20
PROD-99006,Nivea Streamlined scalable ability Haircare,beauty,haircare,Nivea,4976,7632.37,50,3816.18,INR,71,True,False,4.7,1017,189,9.16,54x46x12 cm,used,0,Nivea,Venezuela,2024-07-07,2024-10-02,True,True,True,False,0,"beauty,haircare,Nivea,on_sale,bestseller",SKU-588969,0642569087766,SUP-3461,10,100
PROD-47982,Malabar Gold Open-architected upward-trending time-frame Watches,jewelry,watches,Malabar Gold,160197,254626.7,0,254626.7,INR,0,False,False,4.2,445,87,0.2,55x94x5 cm,new,0,Malabar Gold,Sudan,2025-07-11,2025-08-24,False,False,True,True,30,"jewelry,watches,Malabar Gold,new_arrival",SKU-923408,1830671985547,SUP-9224,10,100
PROD-30321,Puma Open-architected analyzing product Kids Wear,clothing,kids_wear,Puma,6305,8558.29,10,7702.46,INR,0,False,False,,0,0,5.05,96x91x29 cm,new,0,Puma,Oman,2025-08-21,2025-09-23,False,False,True,True,30,"clothing,kids_wear,Puma,on_sale,new_arrival",SKU-726040,1585174328062,SUP-6091,10,10
PROD-83912,Hot Wheels Switchable content-based framework Educational,toys,educational,Hot Wheels,2480,4331.71,0,4331.71,INR,3,True,True,3.6,3787,792,7.58,65x22x13 cm,new,0,Hot Wheels,Qatar,2023-12-20,2024-01-29,False,False,True,True,30,"toys,educational,Hot Wheels,new_arrival",SKU-591130,6157173203098,SUP-6803,10,50
PROD-71151,Fisher Price Front-line mobile info-mediaries Games,toys,games,Fisher Price,653,1260.32,0,1260.32,INR,7,True,True,,0,0,15.75,84x75x28 cm,new,0,Fisher Price,Bahrain,2024-05-22,2024-08-02,False,False,True,True,30,"toys,games,Fisher Price,new_arrival",SKU-156136,8478700505064,SUP-7433,10,10
PROD-62814,Xiaomi Decentralized didactic workforce Headphones,electronics,headphones,Xiaomi,125644,235124.96,0,235124.96,INR,220,True,False,,0,0,11.35,98x52x8 cm,new,36,Xiaomi,Palau,2024-01-09,2024-03-14,True,False,True,True,30,"electronics,headphones,Xiaomi,new_arrival",SKU-835652,8782931027074,SUP-4359,10,100
PROD-28894,3M Secured 6thgeneration encryption Care,automotive,care,3M,15150,29028.03,10,26125.23,INR,29,True,False,,0,0,0.23,72x89x49 cm,new,0,3M,Reunion,2025-11-29,2025-12-18,True,False,True,True,30,"automotive,care,3M,on_sale,new_arrival",SKU-645073,2020417929112,SUP-2587,10,10
PROD-36777,Nike Customizable modular policy Footwear,clothing,footwear,Nike,7121,11426.67,5,10855.34,INR,29,True,False,3.5,4488,682,12.29,66x94x44 cm,new,0,Nike,South Georgia and the South Sandwich Islands,2025-07-03,2025-09-22,True,False,True,True,30,"clothing,footwear,Nike,on_sale,new_arrival",SKU-293785,9313656519828,SUP-3321,10,10
PROD-32383,3M Inverse didactic task-force Electronics,automotive,electronics,3M,31705,50232.55,0,50232.55,INR,47,True,False,3.8,889,171,16.29,28x13x23 cm,new,36,3M,Aruba,2024-10-27,2024-10-28,False,False,True,True,30,"automotive,electronics,3M,new_arrival",SKU-135739,9251142625823,SUP-8282,10,5
PROD-56494,HomeTown Organic dynamic paradigm Decor,home,decor,HomeTown,18647,22512.45,0,22512.45,INR,42,True,False,3.8,524,70,3.11,93x82x26 cm,new,6,HomeTown,Armenia,2025-02-17,2025-05-12,False,False,True,True,30,"home,decor,HomeTown,new_arrival",SKU-513064,2196207100211,SUP-2117,10,50
PROD-59351,HUL Triple-buffered solution-oriented parallelism Frozen,grocery,frozen,HUL,419,695.89,20,556.71,INR,116,True,False,4.2,4798,1072,8.14,15x13x15 cm,new,0,HUL,Tuvalu,2024-01-18,2024-01-31,False,False,True,True,30,"grocery,frozen,HUL,on_sale,new_arrival",SKU-812321,4672324876324,SUP-8805,10,20
PROD-40347,Adidas Seamless system-worthy alliance Fitness,sports,fitness,Adidas,24360,46624.51,15,39630.83,INR,81,True,False,4.7,607,114,7.55,90x13x16 cm,new,0,Adidas,Nepal,2023-12-15,2024-02-10,False,True,True,True,30,"sports,fitness,Adidas,on_sale,bestseller,new_arrival",SKU-239687,2791456083317,SUP-4272,10,10
PROD-43095,HUL Progressive bandwidth-monitored process improvement Dairy,grocery,dairy,HUL,635,876.55,15,745.07,INR,464,True,False,3.0,798,112,16.22,10x56x31 cm,new,0,HUL,Guyana,2025-09-17,2025-10-30,True,False,True,True,30,"grocery,dairy,HUL,on_sale,new_arrival",SKU-815507,8837340312775,SUP-9653,10,50
PROD-34921,Puma Enhanced cohesive secured line Team Sports,sports,team_sports,Puma,16911,25056.77,10,22551.09,INR,9,True,True,3.8,590,126,2.63,76x48x11 cm,new,0,Puma,Uzbekistan,2025-04-07,2025-04-13,False,False,True,True,30,"sports,team_sports,Puma,on_sale,new_arrival",SKU-123637,0054364597010,SUP-4670,10,20
PROD-42949,LEGO User-centric actuating monitoring Educational,toys,educational,LEGO,14494,27497.71,30,19248.4,INR,44,True,False,4.2,2567,461,1.23,99x24x42 cm,new,0,LEGO,Christmas Island,2025-03-05,2025-05-27,True,False,True,True,30,"toys,educational,LEGO,on_sale,new_arrival",SKU-133842,2078113799560,SUP-6538,10,50
